entiteitnummer;haltenummer;omschrijving;omschrijvingLang;gemeentenummer;omschrijvingGemeente;districtCode;geoCoordinaat;halteToegankelijkheden;hoofdHalte;taal;links;latitude;longitude;locatie
2;210805;Dampoort D2;Gent Dampoort D2;-1;Gent;GNT;"{""latitude"": 51.05704251148935, ""longitude"": 3.737032424291625}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/210805""}]";51.05704251148935;3.737032424291625;51.05704251148935,3.737032424291625
2;210901;Arteveldepark (werken);Gent Arteveldepark (werken);-1;Gent;GNT;"{""latitude"": 51.015896425597525, ""longitude"": 3.7366604769217395}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/210901""}]";51.015896425597525;3.7366604769217395;51.015896425597525,3.7366604769217395
2;210904;Arsenaal (werken);Gentbrugge Arsenaal (werken);-1;Gentbrugge;GBR;"{""latitude"": 51.03352975179486, ""longitude"": 3.7563817625232234}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/210904""}]";51.03352975179486;3.7563817625232234;51.03352975179486,3.7563817625232234
2;211004;Mattestede;Zwijnaarde Mattestede;-1;Zwijnaarde;ZWN;"{""latitude"": 50.99349584911622, ""longitude"": 3.7057814205744406}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211004""}]";50.99349584911622;3.7057814205744406;50.99349584911622,3.7057814205744406
2;211006;Fratersplein;Gent Fratersplein;-1;Gent;GNT;"{""latitude"": 51.06215250895174, ""longitude"": 3.7244956843964765}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211006""}]";51.06215250895174;3.7244956843964765;51.06215250895174,3.7244956843964765
2;211020;Roodborstjesstraat;Wondelgem Roodborstjesstraat;-1;Wondelgem;WON;"{""latitude"": 51.081349492734965, ""longitude"": 3.705921672479582}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211020""}]";51.081349492734965;3.705921672479582;51.081349492734965,3.705921672479582
2;211026;Flanders Expo;Sint-Denijs-Westrem Flanders Expo;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.0237966301147, ""longitude"": 3.6926671636263055}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211026""}]";51.0237966301147;3.6926671636263055;51.0237966301147,3.6926671636263055
2;211032;Stora Enso HD;Gent Stora Enso HD;-1;Gent;GNT;"{""latitude"": 51.10313575183174, ""longitude"": 3.7297425176825527}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211032""}]";51.10313575183174;3.7297425176825527;51.10313575183174,3.7297425176825527
2;211044;Universitair Ziekenhuis;Gent Universitair Ziekenhuis;-1;Gent;GNT;"{""latitude"": 51.02704428491365, ""longitude"": 3.7219420040826887}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211044""}]";51.02704428491365;3.7219420040826887;51.02704428491365,3.7219420040826887
2;211057;Land Van Rodelaan;Gentbrugge Land Van Rodelaan;-1;Gentbrugge;GBR;"{""latitude"": 51.036227573006144, ""longitude"": 3.7583140205367824}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211057""}]";51.036227573006144;3.7583140205367824;51.036227573006144,3.7583140205367824
2;211063;Station;Gentbrugge Station;-1;Gentbrugge;GBR;"{""latitude"": 51.037823791961216, ""longitude"": 3.757566082609087}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211063""}]";51.037823791961216;3.757566082609087;51.037823791961216,3.757566082609087
2;211069;Vroonstallestraat;Wondelgem Vroonstallestraat;-1;Wondelgem;WON;"{""latitude"": 51.09484320471649, ""longitude"": 3.709299391353359}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211069""}]";51.09484320471649;3.709299391353359;51.09484320471649,3.709299391353359
2;211078;Kleinkouterken;Sint-Denijs-Westrem Kleinkouterken;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.026652675422504, ""longitude"": 3.672156490601936}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211078""}]";51.026652675422504;3.672156490601936;51.026652675422504,3.672156490601936
2;211089;Koekoeklaan;Gent Koekoeklaan;-1;Gent;GNT;"{""latitude"": 51.02973197203258, ""longitude"": 3.7235585388940056}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211089""}]";51.02973197203258;3.7235585388940056;51.02973197203258,3.7235585388940056
2;211108;Oscar Colbrandtstraat;Gent Oscar Colbrandtstraat;-1;Gent;GNT;"{""latitude"": 51.05463981797166, ""longitude"": 3.7535527697535582}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211108""}]";51.05463981797166;3.7535527697535582;51.05463981797166,3.7535527697535582
2;211112;Blaarmeersen;Gent Blaarmeersen;-1;Gent;GNT;"{""latitude"": 51.04825250098893, ""longitude"": 3.6810622557677015}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211112""}]";51.04825250098893;3.6810622557677015;51.04825250098893,3.6810622557677015
2;211127;Alphonse De Clercqlaan (werken);Gentbrugge Alphonse De Clercqlaan (werken);-1;Gentbrugge;GBR;"{""latitude"": 51.02442688068463, ""longitude"": 3.755289104132845}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211127""}]";51.02442688068463;3.755289104132845;51.02442688068463,3.755289104132845
2;211129;Gordunakaai;Gent Gordunakaai;-1;Gent;GNT;"{""latitude"": 51.04185918781097, ""longitude"": 3.694745040731094}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211129""}]";51.04185918781097;3.694745040731094;51.04185918781097,3.694745040731094
2;211131;Duifhuisstraat;Gent Duifhuisstraat;-1;Gent;GNT;"{""latitude"": 51.03991606530467, ""longitude"": 3.702401298875619}";MOTORISCH_MET_ASSIST;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211131""}]";51.03991606530467;3.702401298875619;51.03991606530467,3.702401298875619
2;211132;Arteveldepark perron 3;Gent Arteveldepark perron 3;-1;Gent;GNT;"{""latitude"": 51.01547712996106, ""longitude"": 3.735583052127706}";"VISUELE_BEPERKING;MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211132""}]";51.01547712996106;3.735583052127706;51.01547712996106,3.735583052127706
2;211136;Sint-Salvatorstraat;Gent Sint-Salvatorstraat;-1;Gent;GNT;"{""latitude"": 51.06761729263141, ""longitude"": 3.7293283276797005}";"MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211136""}]";51.06761729263141;3.7293283276797005;51.06761729263141,3.7293283276797005
2;211201;Sint-Jacobs;Gent Sint-Jacobs;-1;Gent;GNT;"{""latitude"": 51.05700690255306, ""longitude"": 3.7287599754352603}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211201""}]";51.05700690255306;3.7287599754352603;51.05700690255306,3.7287599754352603
2;211405;Pantserschipstraat;Gent Pantserschipstraat;-1;Gent;GNT;"{""latitude"": 51.0901816760266, ""longitude"": 3.7279495693135773}";"MOTORISCH_MET_ASSIST;MOTORISCHE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211405""}]";51.0901816760266;3.7279495693135773;51.0901816760266,3.7279495693135773
2;211430;Kuhlman;Gent Kuhlman;-1;Gent;GNT;"{""latitude"": 51.175522653652074, ""longitude"": 3.7905850779365924}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211430""}]";51.175522653652074;3.7905850779365924;51.175522653652074,3.7905850779365924
2;211510;Vaartstraat;Mariakerke Vaartstraat;-1;Mariakerke;MAR;"{""latitude"": 51.070981360147016, ""longitude"": 3.695766942682302}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211510""}]";51.070981360147016;3.695766942682302;51.070981360147016,3.695766942682302
2;211528;Ruststraat;Gent Ruststraat;-1;Gent;GNT;"{""latitude"": 51.029988501939826, ""longitude"": 3.7310533740157195}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211528""}]";51.029988501939826;3.7310533740157195;51.029988501939826,3.7310533740157195
2;211800;Dampoort A1;Gent Dampoort A1;-1;Gent;GNT;"{""latitude"": 51.05441411537391, ""longitude"": 3.7397350240144718}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211800""}]";51.05441411537391;3.7397350240144718;51.05441411537391,3.7397350240144718
2;211801;Dampoort A2;Gent Dampoort A2;-1;Gent;GNT;"{""latitude"": 51.0549434545232, ""longitude"": 3.7395424972046425}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211801""}]";51.0549434545232;3.7395424972046425;51.0549434545232,3.7395424972046425
2;211804;Dampoort C;Gent Dampoort C;-1;Gent;GNT;"{""latitude"": 51.05641605818135, ""longitude"": 3.7375543575051413}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211804""}]";51.05641605818135;3.7375543575051413;51.05641605818135,3.7375543575051413
2;211904;Van Ooteghemstraat (werken);Gentbrugge Van Ooteghemstraat (werken);-1;Gentbrugge;GBR;"{""latitude"": 51.03088429237296, ""longitude"": 3.7490033698784306}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/211904""}]";51.03088429237296;3.7490033698784306;51.03088429237296,3.7490033698784306
2;250027;Verlorenkost;Gent Verlorenkost;-1;Gent;GNT;"{""latitude"": 51.04575107287446, ""longitude"": 3.721940452735343}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250027""}]";51.04575107287446;3.721940452735343;51.04575107287446,3.721940452735343
2;250131;Aaigemstraat;Gent Aaigemstraat;-1;Gent;GNT;"{""latitude"": 51.03805801792194, ""longitude"": 3.704480863881334}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250131""}]";51.03805801792194;3.704480863881334;51.03805801792194,3.704480863881334
2;250223;Veemarkt;Gent Veemarkt;-1;Gent;GNT;"{""latitude"": 51.052689517851036, ""longitude"": 3.739986376468037}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250223""}]";51.052689517851036;3.739986376468037;51.052689517851036,3.739986376468037
2;250237;Nekkerberglaan;Gent Nekkerberglaan;-1;Gent;GNT;"{""latitude"": 51.044806308126354, ""longitude"": 3.6976544687978743}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250237""}]";51.044806308126354;3.6976544687978743;51.044806308126354,3.6976544687978743
2;250246;Manchesterstraat;Gent Manchesterstraat;-1;Gent;GNT;"{""latitude"": 51.07936246814948, ""longitude"": 3.731964945523567}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250246""}]";51.07936246814948;3.731964945523567;51.07936246814948,3.731964945523567
2;250346;Gaston Crommenlaan;Ledeberg Gaston Crommenlaan;-1;Ledeberg;LDB;"{""latitude"": 51.03260790822124, ""longitude"": 3.7350379936094753}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250346""}]";51.03260790822124;3.7350379936094753;51.03260790822124,3.7350379936094753
2;250350;Van Beverenplein;Gent Van Beverenplein;-1;Gent;GNT;"{""latitude"": 51.07204974506224, ""longitude"": 3.7098629447780334}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250350""}]";51.07204974506224;3.7098629447780334;51.07204974506224,3.7098629447780334
2;250405;Pantserschipstraat;Gent Pantserschipstraat;-1;Gent;GNT;"{""latitude"": 51.08935640106343, ""longitude"": 3.7249634212739675}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250405""}]";51.08935640106343;3.7249634212739675;51.08935640106343,3.7249634212739675
2;250428;Pauwstraat;Gent Pauwstraat;-1;Gent;GNT;"{""latitude"": 51.07451880734461, ""longitude"": 3.733914322813662}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250428""}]";51.07451880734461;3.733914322813662;51.07451880734461,3.733914322813662
2;250511;Staakskensstraat;Gent Staakskensstraat;-1;Gent;GNT;"{""latitude"": 51.068992699513856, ""longitude"": 3.695410302152592}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250511""}]";51.068992699513856;3.695410302152592;51.068992699513856,3.695410302152592
2;250513;Rooigemlaan;Gent Rooigemlaan;-1;Gent;GNT;"{""latitude"": 51.062865072364076, ""longitude"": 3.694371420917664}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250513""}]";51.062865072364076;3.694371420917664;51.062865072364076,3.694371420917664
2;250529;De Beulestraat;Gent De Beulestraat;-1;Gent;GNT;"{""latitude"": 51.02828725734999, ""longitude"": 3.7256739005060817}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250529""}]";51.02828725734999;3.7256739005060817;51.02828725734999,3.7256739005060817
2;250550;Einde Were;Gent Einde Were;-1;Gent;GNT;"{""latitude"": 51.05201038587757, ""longitude"": 3.6998760077059933}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250550""}]";51.05201038587757;3.6998760077059933;51.05201038587757,3.6998760077059933
2;250585;Sint-Rochusplein;Sint-Denijs-Westrem Sint-Rochusplein;-1;Sint-Denijs-Westrem;SDW;"{""latitude"": 51.02020842111561, ""longitude"": 3.675402068768555}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/250585""}]";51.02020842111561;3.675402068768555;51.02020842111561,3.675402068768555
2;251134;Gentbruggestraat;Sint-Amandsberg Gentbruggestraat;-1;Sint-Amandsberg;SAB;"{""latitude"": 51.049799243160344, ""longitude"": 3.7527178566821955}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251134""}]";51.049799243160344;3.7527178566821955;51.049799243160344,3.7527178566821955
2;251145;Poel;Gent Poel;-1;Gent;GNT;"{""latitude"": 51.0535729879067, ""longitude"": 3.7188943522549063}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251145""}]";51.0535729879067;3.7188943522549063;51.0535729879067,3.7188943522549063
2;251246;Manchesterstraat;Gent Manchesterstraat;-1;Gent;GNT;"{""latitude"": 51.0797492828387, ""longitude"": 3.732016767152311}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251246""}]";51.0797492828387;3.732016767152311;51.0797492828387,3.732016767152311
2;251253;Campus;Oostakker Campus;-1;Oostakker;OAK;"{""latitude"": 51.08499266602092, ""longitude"": 3.7703233369411606}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251253""}]";51.08499266602092;3.7703233369411606;51.08499266602092,3.7703233369411606
2;251273;Terplatenbrug;Gent Terplatenbrug;-1;Gent;GNT;"{""latitude"": 51.038828676416884, ""longitude"": 3.7317315350639126}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251273""}]";51.038828676416884;3.7317315350639126;51.038828676416884,3.7317315350639126
2;251364;Stapelplein;Gent Stapelplein;-1;Gent;GNT;"{""latitude"": 51.0624615225087, ""longitude"": 3.7350763153116175}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251364""}]";51.0624615225087;3.7350763153116175;51.0624615225087,3.7350763153116175
2;251372;Sint-Amandstraat;Gent Sint-Amandstraat;-1;Gent;GNT;"{""latitude"": 51.042011536540215, ""longitude"": 3.7252288904435154}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251372""}]";51.042011536540215;3.7252288904435154;51.042011536540215,3.7252288904435154
2;251413;Dienstencentrum;Mariakerke Dienstencentrum;-1;Mariakerke;MAR;"{""latitude"": 51.07981608653785, ""longitude"": 3.6783581258463056}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251413""}]";51.07981608653785;3.6783581258463056;51.07981608653785,3.6783581258463056
2;251428;Pauwstraat;Gent Pauwstraat;-1;Gent;GNT;"{""latitude"": 51.07454069738705, ""longitude"": 3.7346417458155163}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251428""}]";51.07454069738705;3.7346417458155163;51.07454069738705,3.7346417458155163
2;251511;Staakskensstraat;Gent Staakskensstraat;-1;Gent;GNT;"{""latitude"": 51.06921904080141, ""longitude"": 3.695692396819835}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251511""}]";51.06921904080141;3.695692396819835;51.06921904080141,3.695692396819835
2;251513;Rooigemlaan;Gent Rooigemlaan;-1;Gent;GNT;"{""latitude"": 51.06454024732812, ""longitude"": 3.696501470083816}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251513""}]";51.06454024732812;3.696501470083816;51.06454024732812,3.696501470083816
2;251984;Ottergemsesteenweg;Gent Ottergemsesteenweg;-1;Gent;GNT;"{""latitude"": 51.03713661184208, ""longitude"": 3.7263794110017114}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/251984""}]";51.03713661184208;3.7263794110017114;51.03713661184208,3.7263794110017114
2;252013;Spesbroekstraat;Wondelgem Spesbroekstraat;-1;Wondelgem;WON;"{""latitude"": 51.096836655238995, ""longitude"": 3.7186362631599668}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/252013""}]";51.096836655238995;3.7186362631599668;51.096836655238995,3.7186362631599668
2;252360;Groenestaakstraat;Mariakerke Groenestaakstraat;-1;Mariakerke;MAR;"{""latitude"": 51.077399272621825, ""longitude"": 3.678579273476075}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/252360""}]";51.077399272621825;3.678579273476075;51.077399272621825,3.678579273476075
2;252613;Oude Veldstraat;Oostakker Oude Veldstraat;-1;Oostakker;OAK;"{""latitude"": 51.10202743669904, ""longitude"": 3.7847683496632616}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/252613""}]";51.10202743669904;3.7847683496632616;51.10202743669904,3.7847683496632616
2;252654;Molenstraat;Wondelgem Molenstraat;-1;Wondelgem;WON;"{""latitude"": 51.08609110677516, ""longitude"": 3.716373425435867}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/252654""}]";51.08609110677516;3.716373425435867;51.08609110677516,3.716373425435867
2;253013;Spesbroekstraat;Wondelgem Spesbroekstraat;-1;Wondelgem;WON;"{""latitude"": 51.097317993041706, ""longitude"": 3.7195289645662624}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/253013""}]";51.097317993041706;3.7195289645662624;51.097317993041706,3.7195289645662624
2;253360;Groenestaakstraat;Mariakerke Groenestaakstraat;-1;Mariakerke;MAR;"{""latitude"": 51.07772569466272, ""longitude"": 3.679059644411942}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/253360""}]";51.07772569466272;3.679059644411942;51.07772569466272,3.679059644411942
2;253652;Spoorwegstraat;Wondelgem Spoorwegstraat;-1;Wondelgem;WON;"{""latitude"": 51.07896335079032, ""longitude"": 3.711635074921364}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/253652""}]";51.07896335079032;3.711635074921364;51.07896335079032,3.711635074921364
2;253653;Korenveldstraat;Wondelgem Korenveldstraat;-1;Wondelgem;WON;"{""latitude"": 51.0828972933787, ""longitude"": 3.711037537334336}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/253653""}]";51.0828972933787;3.711037537334336;51.0828972933787,3.711037537334336
2;253654;Molenstraat;Wondelgem Molenstraat;-1;Wondelgem;WON;"{""latitude"": 51.08597449306129, ""longitude"": 3.71641786811613}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/253654""}]";51.08597449306129;3.71641786811613;51.08597449306129,3.71641786811613
2;259922;Dampoort perron 14bis;Gent Dampoort perron 14bis;-1;Gent;GNT;"{""latitude"": 51.057697466794366, ""longitude"": 3.740161643713807}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/259922""}]";51.057697466794366;3.740161643713807;51.057697466794366,3.740161643713807
2;260430;Dordrechtstraat;Gent Dordrechtstraat;-1;Gent;GNT;"{""latitude"": 51.17440789796797, ""longitude"": 3.790555971720132}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/260430""}]";51.17440789796797;3.790555971720132;51.17440789796797,3.790555971720132
2;261044;Universitair ziekenhuis;Gent Universitair ziekenhuis;-1;Gent;GNT;"{""latitude"": 51.0263956918346, ""longitude"": 3.721694375230796}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/261044""}]";51.0263956918346;3.721694375230796;51.0263956918346,3.721694375230796
2;261107;Biblotheek;Zwijnaarde Biblotheek;-1;Zwijnaarde;ZWN;"{""latitude"": 51.00277746984734, ""longitude"": 3.7146259454605963}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/261107""}]";51.00277746984734;3.7146259454605963;51.00277746984734,3.7146259454605963
2;261804;Dampoort _ Dok Zuid;Gent Dampoort _ Dok Zuid;-1;Gent;GNT;"{""latitude"": 51.057507569783525, ""longitude"": 3.738267104726854}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/261804""}]";51.057507569783525;3.738267104726854;51.057507569783525,3.738267104726854
2;270000;Spadestraat;Gent Spadestraat;-1;Gent;GNT;"{""latitude"": 51.07326446478825, ""longitude"": 3.731348705849739}";;;;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/270000""}]";51.07326446478825;3.731348705849739;51.07326446478825,3.731348705849739
2;200010;Roodborstjesstraat;Wondelgem Roodborstjesstraat;-1;Wondelgem;WON;"{""latitude"": 51.080786751423894, ""longitude"": 3.704959213593445}";"MOTORISCHE_BEPERKING;MOTORISCH_MET_ASSIST;VISUELE_BEPERKING";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200010""}]";51.080786751423894;3.704959213593445;51.080786751423894,3.704959213593445
2;200016;Guislainstraat;Gent Guislainstraat;-1;Gent;GNT;"{""latitude"": 51.065830701569226, ""longitude"": 3.7021324479409663}";VISUELE_BEPERKING;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200016""}]";51.065830701569226;3.7021324479409663;51.065830701569226,3.7021324479409663
2;200018;Witte Kaproenenplein;Gent Witte Kaproenenplein;-1;Gent;GNT;"{""latitude"": 51.0625828169533, ""longitude"": 3.7064297695328827}";"MOTORISCHE_BEPERKING;VISUELE_BEPERKING;MOTORISCH_MET_ASSIST";;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200018""}]";51.0625828169533;3.7064297695328827;51.0625828169533,3.7064297695328827
2;200025;Zonnestraat;Gent Zonnestraat;-1;Gent;GNT;"{""latitude"": 51.05060077597954, ""longitude"": 3.721117626062096}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200025""}]";51.05060077597954;3.721117626062096;51.05060077597954,3.721117626062096
2;200026;Savaanstraat;Gent Savaanstraat;-1;Gent;GNT;"{""latitude"": 51.0483637868149, ""longitude"": 3.7213624634555806}";;;N;"[{""rel"": ""detail"", ""url"": ""https://intra-azure.apps.addelijn.be/delijn-opendata-core/api/v1/haltes/2/200026""}]";51.0483637868149;3.7213624634555806;51.0483637868149,3.7213624634555806
